match_id,utc_date,matchday,season_id,season,home_team,away_team,home_form,away_form,home_form_home,away_form_away,heimquote,home_streak,away_streak,home_goal_diff,away_goal_diff,is_promoted_home,is_promoted_away,winner
540513,2025-11-30 14:30:00,12,2414,2025,Hamburger SV,VfB Stuttgart,1,10,7,7,0.4,0,0,-1.2,0.6,0,0,HOME_TEAM
540507,2025-11-30 16:30:00,12,2414,2025,Eintracht Frankfurt,VfL Wolfsburg,11,3,9,6,0.5833333333333334,2,0,0.8,-1.2,0,0,DRAW
540508,2025-11-30 18:30:00,12,2414,2025,SC Freiburg,1. FSV Mainz 05,5,2,8,4,0.3333333333333333,0,0,-1.0,-0.6,0,0,HOME_TEAM
540515,2025-12-05 19:30:00,13,2414,2025,1. FSV Mainz 05,Borussia Mönchengladbach,2,10,2,7,0.08333333333333333,0,0,-1.2,1.2,0,0,AWAY_TEAM
540517,2025-12-06 14:30:00,13,2414,2025,VfB Stuttgart,FC Bayern München,7,13,15,13,0.5,0,2,-0.2,2.4,0,0,AWAY_TEAM
540518,2025-12-06 14:30:00,13,2414,2025,VfL Wolfsburg,1. FC Union Berlin,4,5,1,6,0.0,0,0,-0.6,-0.2,0,0,HOME_TEAM
540519,2025-12-06 14:30:00,13,2414,2025,1. FC Heidenheim 1846,SC Freiburg,4,7,5,5,0.16666666666666666,1,1,-2.0,-0.2,0,0,HOME_TEAM
540520,2025-12-06 14:30:00,13,2414,2025,1. FC Köln,FC St. Pauli 1910,4,0,7,0,0.4,0,0,-0.2,-2.0,0,0,DRAW
540522,2025-12-06 14:30:00,13,2414,2025,FC Augsburg,Bayer 04 Leverkusen,3,9,6,10,0.25,0,0,-2.0,1.2,0,0,HOME_TEAM
540516,2025-12-06 17:30:00,13,2414,2025,RB Leipzig,Eintracht Frankfurt,10,11,15,8,0.5833333333333334,0,0,1.6,0.8,0,0,HOME_TEAM
540521,2025-12-07 14:30:00,13,2414,2025,Hamburger SV,SV Werder Bremen,4,8,10,5,0.5,1,0,-0.8,0.0,0,0,HOME_TEAM
540514,2025-12-07 16:30:00,13,2414,2025,Borussia Dortmund,TSG 1899 Hoffenheim,11,13,11,11,0.6666666666666666,1,1,0.6,1.6,0,0,HOME_TEAM
540529,2025-12-12 19:30:00,14,2414,2025,1. FC Union Berlin,RB Leipzig,5,10,6,8,0.25,0,1,-0.4,1.6,0,0,HOME_TEAM
540525,2025-12-13 14:30:00,14,2414,2025,Eintracht Frankfurt,FC Augsburg,8,6,7,1,0.5,0,1,-0.8,-0.4,0,0,HOME_TEAM
540528,2025-12-13 14:30:00,14,2414,2025,Borussia Mönchengladbach,VfL Wolfsburg,13,4,5,4,0.16666666666666666,1,1,2.0,-0.4,0,0,AWAY_TEAM
540530,2025-12-13 14:30:00,14,2414,2025,FC St. Pauli 1910,1. FC Heidenheim 1846,1,7,3,3,0.16666666666666666,0,2,-1.6,-1.4,0,0,HOME_TEAM
540531,2025-12-13 14:30:00,14,2414,2025,TSG 1899 Hoffenheim,Hamburger SV,10,7,9,1,0.3333333333333333,0,2,0.8,-0.4,0,0,HOME_TEAM
540524,2025-12-13 17:30:00,14,2414,2025,Bayer 04 Leverkusen,1. FC Köln,6,5,10,4,0.5,0,0,0.4,0.0,0,0,HOME_TEAM
540526,2025-12-14 14:30:00,14,2414,2025,SC Freiburg,Borussia Dortmund,7,11,11,10,0.3333333333333333,0,2,0.0,0.8,0,0,DRAW
540523,2025-12-14 16:30:00,14,2414,2025,FC Bayern München,1. FSV Mainz 05,13,2,15,3,0.8333333333333334,3,0,2.8,-1.2,0,0,DRAW
540527,2025-12-14 18:30:00,14,2414,2025,SV Werder Bremen,VfB Stuttgart,5,4,10,7,0.4166666666666667,0,0,-0.4,-1.4,0,0,AWAY_TEAM
540532,2025-12-19 19:30:00,15,2414,2025,Borussia Dortmund,Borussia Mönchengladbach,9,10,11,10,0.75,0,0,0.6,0.8,0,0,HOME_TEAM
540535,2025-12-20 14:30:00,15,2414,2025,VfB Stuttgart,TSG 1899 Hoffenheim,7,10,12,8,0.5,1,1,-0.2,1.2,0,0,DRAW
540536,2025-12-20 14:30:00,15,2414,2025,VfL Wolfsburg,SC Freiburg,7,7,3,2,0.08333333333333333,2,0,0.2,0.0,0,0,AWAY_TEAM
540537,2025-12-20 14:30:00,15,2414,2025,FC Augsburg,SV Werder Bremen,6,4,9,2,0.3333333333333333,0,0,-0.4,-1.2,0,0,DRAW
540539,2025-12-20 14:30:00,15,2414,2025,1. FC Köln,1. FC Union Berlin,2,7,5,6,0.3333333333333333,0,1,-1.0,0.0,0,0,AWAY_TEAM
540540,2025-12-20 14:30:00,15,2414,2025,Hamburger SV,Eintracht Frankfurt,7,10,10,8,0.5714285714285714,0,1,-0.4,-0.6,0,0,DRAW
540534,2025-12-20 17:30:00,15,2414,2025,RB Leipzig,Bayer 04 Leverkusen,7,9,15,9,0.6666666666666666,0,1,0.8,1.4,0,0,AWAY_TEAM
540533,2025-12-21 14:30:00,15,2414,2025,1. FSV Mainz 05,FC St. Pauli 1910,2,4,2,1,0.0,0,1,-1.2,-0.6,0,0,DRAW
540538,2025-12-21 16:30:00,15,2414,2025,1. FC Heidenheim 1846,FC Bayern München,6,11,8,13,0.25,0,0,-1.6,2.2,0,0,AWAY_TEAM
540543,2026-01-09 19:30:00,16,2414,2025,Eintracht Frankfurt,Borussia Dortmund,8,11,10,8,0.5833333333333334,0,1,-0.8,1.0,0,0,DRAW
540544,2026-01-10 14:30:00,16,2414,2025,SC Freiburg,Hamburger SV,7,7,9,1,0.3333333333333333,1,0,0.0,-0.4,0,0,HOME_TEAM
540547,2026-01-10 14:30:00,16,2414,2025,1. FC Union Berlin,1. FSV Mainz 05,9,3,8,1,0.3333333333333333,2,0,0.2,-1.0,0,0,DRAW
540549,2026-01-10 14:30:00,16,2414,2025,1. FC Heidenheim 1846,1. FC Köln,6,2,5,4,0.16666666666666666,0,0,-1.2,-0.8,0,0,DRAW
540542,2026-01-10 17:30:00,16,2414,2025,Bayer 04 Leverkusen,VfB Stuttgart,9,5,12,7,0.5833333333333334,2,0,0.6,-0.4,0,0,AWAY_TEAM
540546,2026-01-11 14:30:00,16,2414,2025,Borussia Mönchengladbach,FC Augsburg,7,7,5,1,0.16666666666666666,0,0,0.0,-0.2,0,0,HOME_TEAM
540541,2026-01-11 16:30:00,16,2414,2025,FC Bayern München,VfL Wolfsburg,13,7,13,7,0.8333333333333334,1,0,3.0,0.2,0,0,HOME_TEAM
540553,2026-01-13 17:30:00,17,2414,2025,VfB Stuttgart,Eintracht Frankfurt,7,6,10,6,0.5,1,0,0.2,-1.0,0,0,HOME_TEAM
540550,2026-01-13 19:30:00,17,2414,2025,Borussia Dortmund,SV Werder Bremen,11,2,11,3,0.75,0,0,1.0,-1.4,0,0,HOME_TEAM
540551,2026-01-13 19:30:00,17,2414,2025,1. FSV Mainz 05,1. FC Heidenheim 1846,3,7,3,3,0.0,0,0,-1.0,-0.6,0,0,HOME_TEAM
540554,2026-01-14 17:30:00,17,2414,2025,VfL Wolfsburg,FC St. Pauli 1910,7,5,3,2,0.08333333333333333,0,0,-0.8,-0.4,0,0,HOME_TEAM
540552,2026-01-14 19:30:00,17,2414,2025,RB Leipzig,SC Freiburg,7,10,12,4,0.6666666666666666,0,2,0.8,1.0,0,0,HOME_TEAM
540556,2026-01-14 19:30:00,17,2414,2025,TSG 1899 Hoffenheim,Borussia Mönchengladbach,8,7,12,9,0.4166666666666667,0,1,0.8,0.2,0,0,HOME_TEAM
540557,2026-01-14 19:30:00,17,2414,2025,1. FC Köln,FC Bayern München,3,13,5,13,0.2857142857142857,0,2,-0.6,3.6,0,0,AWAY_TEAM
540555,2026-01-15 19:30:00,17,2414,2025,FC Augsburg,1. FC Union Berlin,4,7,7,6,0.25,0,0,-1.2,0.0,0,0,DRAW
540560,2026-01-16 19:30:00,18,2414,2025,SV Werder Bremen,Eintracht Frankfurt,2,5,10,5,0.4166666666666667,0,0,-1.6,-1.2,0,0,DRAW
540561,2026-01-17 14:30:00,18,2414,2025,TSG 1899 Hoffenheim,Bayer 04 Leverkusen,10,6,15,9,0.5,1,0,1.6,-0.4,0,0,HOME_TEAM
540563,2026-01-17 14:30:00,18,2414,2025,1. FC Köln,1. FSV Mainz 05,2,6,4,2,0.25,0,1,-1.0,0.0,0,0,HOME_TEAM
540564,2026-01-17 14:30:00,18,2414,2025,Hamburger SV,Borussia Mönchengladbach,7,6,8,9,0.5,0,0,-0.4,-0.6,0,0,DRAW
540566,2026-01-17 14:30:00,18,2414,2025,Borussia Dortmund,FC St. Pauli 1910,11,5,13,2,0.8333333333333334,1,0,1.4,-0.4,0,0,HOME_TEAM
540567,2026-01-17 14:30:00,18,2414,2025,VfL Wolfsburg,1. FC Heidenheim 1846,9,4,6,3,0.16666666666666666,1,0,-0.6,-1.0,0,0,DRAW
540559,2026-01-17 17:30:00,18,2414,2025,RB Leipzig,FC Bayern München,7,13,12,13,0.6666666666666666,1,3,0.8,3.6,0,0,AWAY_TEAM
540565,2026-01-18 14:30:00,18,2414,2025,VfB Stuttgart,1. FC Union Berlin,10,8,10,7,0.5833333333333334,2,0,0.6,0.2,0,0,DRAW
540562,2026-01-18 16:30:00,18,2414,2025,FC Augsburg,SC Freiburg,5,7,8,4,0.25,0,0,-0.6,-0.2,0,0,DRAW
540576,2026-01-23 19:30:00,19,2414,2025,FC St. Pauli 1910,Hamburger SV,5,5,3,0,0.25,0,0,-0.2,-0.6,0,0,DRAW
540569,2026-01-24 14:30:00,19,2414,2025,1. FC Heidenheim 1846,RB Leipzig,2,6,5,5,0.16666666666666666,0,0,-1.2,0.0,0,0,AWAY_TEAM
540570,2026-01-24 14:30:00,19,2414,2025,Bayer 04 Leverkusen,SV Werder Bremen,6,2,9,2,0.5,0,0,-0.4,-1.6,0,0,HOME_TEAM
540572,2026-01-24 14:30:00,19,2414,2025,1. FSV Mainz 05,VfL Wolfsburg,6,7,6,7,0.08333333333333333,0,0,0.0,-1.0,0,0,HOME_TEAM
540573,2026-01-24 14:30:00,19,2414,2025,FC Bayern München,FC Augsburg,13,3,13,1,0.8333333333333334,4,0,3.4,-1.0,0,0,AWAY_TEAM
540574,2026-01-24 14:30:00,19,2414,2025,Eintracht Frankfurt,TSG 1899 Hoffenheim,6,10,11,8,0.5833333333333334,0,2,0.0,1.2,0,0,AWAY_TEAM
540568,2026-01-24 17:30:00,19,2414,2025,1. FC Union Berlin,Borussia Dortmund,9,11,6,9,0.25,0,2,0.6,1.2,0,0,AWAY_TEAM
540571,2026-01-25 14:30:00,19,2414,2025,Borussia Mönchengladbach,VfB Stuttgart,4,11,7,7,0.16666666666666666,0,0,-0.8,1.6,0,0,AWAY_TEAM
540575,2026-01-25 16:30:00,19,2414,2025,SC Freiburg,1. FC Köln,8,4,11,2,0.4166666666666667,0,1,0.0,-0.8,0,0,HOME_TEAM
540545,2026-01-27 19:30:00,16,2414,2025,SV Werder Bremen,TSG 1899 Hoffenheim,2,13,8,8,0.4166666666666667,0,3,-1.6,2.0,0,0,AWAY_TEAM
540548,2026-01-27 19:30:00,16,2414,2025,FC St. Pauli 1910,RB Leipzig,5,6,4,7,0.16666666666666666,0,1,-0.2,-0.6,0,0,DRAW
540582,2026-01-30 19:30:00,20,2414,2025,1. FC Köln,VfL Wolfsburg,4,4,4,4,0.3333333333333333,0,0,-0.6,-1.8,0,0,HOME_TEAM
540578,2026-01-31 14:30:00,20,2414,2025,Eintracht Frankfurt,Bayer 04 Leverkusen,3,9,8,6,0.5,0,1,-0.6,0.2,0,0,AWAY_TEAM
540580,2026-01-31 14:30:00,20,2414,2025,RB Leipzig,1. FSV Mainz 05,7,8,9,2,0.5833333333333334,0,1,-0.2,0.4,0,0,AWAY_TEAM
540581,2026-01-31 14:30:00,20,2414,2025,SV Werder Bremen,Borussia Mönchengladbach,2,4,5,7,0.3333333333333333,0,0,-1.2,-1.0,0,0,DRAW
540583,2026-01-31 14:30:00,20,2414,2025,TSG 1899 Hoffenheim,1. FC Union Berlin,13,6,15,8,0.5833333333333334,4,0,1.8,-0.4,0,0,HOME_TEAM
540584,2026-01-31 14:30:00,20,2414,2025,FC Augsburg,FC St. Pauli 1910,6,3,9,2,0.25,1,0,-0.6,-0.4,0,0,HOME_TEAM
540577,2026-01-31 17:30:00,20,2414,2025,Hamburger SV,FC Bayern München,3,12,9,13,0.4444444444444444,0,0,-0.8,3.2,0,0,DRAW
540579,2026-02-01 14:30:00,20,2414,2025,VfB Stuttgart,SC Freiburg,11,10,8,4,0.5833333333333334,1,1,1.4,0.2,0,0,HOME_TEAM
540585,2026-02-01 16:30:00,20,2414,2025,Borussia Dortmund,1. FC Heidenheim 1846,13,2,13,4,0.8333333333333334,3,0,1.8,-1.6,0,0,HOME_TEAM
540587,2026-02-06 19:30:00,21,2414,2025,1. FC Union Berlin,Eintracht Frankfurt,3,2,5,5,0.25,0,0,-1.0,-1.0,0,0,DRAW
540588,2026-02-07 14:30:00,21,2414,2025,VfL Wolfsburg,Borussia Dortmund,4,13,7,9,0.16666666666666666,0,4,-1.8,1.6,0,0,AWAY_TEAM
540590,2026-02-07 14:30:00,21,2414,2025,SC Freiburg,SV Werder Bremen,7,2,13,1,0.5,0,0,-0.2,-1.2,0,0,HOME_TEAM
540591,2026-02-07 14:30:00,21,2414,2025,FC St. Pauli 1910,VfB Stuttgart,2,13,5,10,0.16666666666666666,0,2,-0.6,1.6,0,0,HOME_TEAM
540592,2026-02-07 14:30:00,21,2414,2025,1. FSV Mainz 05,FC Augsburg,10,8,8,3,0.16666666666666666,2,2,0.6,-0.4,0,0,HOME_TEAM
540594,2026-02-07 14:30:00,21,2414,2025,1. FC Heidenheim 1846,Hamburger SV,2,4,4,1,0.16666666666666666,0,0,-1.0,-0.2,0,0,AWAY_TEAM
540586,2026-02-07 17:30:00,21,2414,2025,Borussia Mönchengladbach,Bayer 04 Leverkusen,5,9,7,9,0.16666666666666666,0,2,-0.6,0.2,0,0,DRAW
540589,2026-02-08 14:30:00,21,2414,2025,1. FC Köln,RB Leipzig,7,7,7,5,0.4,1,0,-0.2,0.0,0,0,AWAY_TEAM
540593,2026-02-08 16:30:00,21,2414,2025,FC Bayern München,TSG 1899 Hoffenheim,10,15,10,8,0.8333333333333334,0,5,2.4,2.2,0,0,HOME_TEAM
540597,2026-02-13 19:30:00,22,2414,2025,Borussia Dortmund,1. FSV Mainz 05,15,12,15,5,0.8333333333333334,5,3,1.8,1.0,0,0,HOME_TEAM
540595,2026-02-14 14:30:00,22,2414,2025,SV Werder Bremen,FC Bayern München,2,10,3,13,0.25,0,1,-0.8,1.8,0,0,AWAY_TEAM
540596,2026-02-14 14:30:00,22,2414,2025,TSG 1899 Hoffenheim,SC Freiburg,12,7,15,4,0.5833333333333334,0,1,0.6,-0.2,0,0,HOME_TEAM
540598,2026-02-14 14:30:00,22,2414,2025,Eintracht Frankfurt,Borussia Mönchengladbach,2,3,5,5,0.4166666666666667,0,0,-1.0,-1.4,0,0,HOME_TEAM
540600,2026-02-14 14:30:00,22,2414,2025,Hamburger SV,1. FC Union Berlin,6,3,9,5,0.4,1,0,0.2,-1.0,0,0,HOME_TEAM
540601,2026-02-14 14:30:00,22,2414,2025,Bayer 04 Leverkusen,FC St. Pauli 1910,7,5,9,2,0.5833333333333334,0,1,-0.2,-0.2,0,0,HOME_TEAM
540603,2026-02-14 17:30:00,22,2414,2025,VfB Stuttgart,1. FC Köln,10,6,8,2,0.6666666666666666,0,0,0.8,-0.4,0,0,HOME_TEAM
540602,2026-02-15 14:30:00,22,2414,2025,FC Augsburg,1. FC Heidenheim 1846,8,1,9,4,0.3333333333333333,0,0,0.0,-1.4,0,0,HOME_TEAM
540599,2026-02-15 16:30:00,22,2414,2025,RB Leipzig,VfL Wolfsburg,7,4,6,4,0.5833333333333334,1,0,-0.2,-0.6,0,0,DRAW
540612,2026-02-20 19:30:00,23,2414,2025,1. FSV Mainz 05,Hamburger SV,9,9,10,4,0.25,0,2,0.0,0.6,0,0,DRAW
540604,2026-02-21 14:30:00,23,2414,2025,1. FC Union Berlin,Bayer 04 Leverkusen,2,10,5,7,0.25,0,1,-1.2,1.2,0,0,HOME_TEAM
540605,2026-02-21 14:30:00,23,2414,2025,FC Bayern München,Eintracht Frankfurt,10,5,10,3,0.8333333333333334,2,1,2.0,-0.2,0,0,HOME_TEAM
540610,2026-02-21 14:30:00,23,2414,2025,VfL Wolfsburg,FC Augsburg,2,10,7,3,0.16666666666666666,0,1,-0.8,0.2,0,0,AWAY_TEAM
540611,2026-02-21 14:30:00,23,2414,2025,1. FC Köln,TSG 1899 Hoffenheim,6,12,6,7,0.36363636363636365,0,1,-0.4,1.0,0,0,DRAW
540606,2026-02-21 17:30:00,23,2414,2025,RB Leipzig,Borussia Dortmund,8,15,4,11,0.5833333333333334,0,6,0.6,2.0,0,0,DRAW
540609,2026-02-22 14:30:00,23,2414,2025,SC Freiburg,Borussia Mönchengladbach,7,3,13,2,0.5,0,0,-0.4,-1.2,0,0,HOME_TEAM
540607,2026-02-22 16:30:00,23,2414,2025,FC St. Pauli 1910,SV Werder Bremen,5,1,8,1,0.25,0,0,-0.8,-1.4,0,0,HOME_TEAM
540608,2026-02-22 18:30:00,23,2414,2025,1. FC Heidenheim 1846,VfB Stuttgart,1,10,4,9,0.16666666666666666,0,1,-1.4,1.0,0,0,DRAW
540621,2026-02-27 19:30:00,24,2414,2025,FC Augsburg,1. FC Köln,12,4,9,2,0.4166666666666667,2,0,0.4,-0.6,0,0,HOME_TEAM
540615,2026-02-28 14:30:00,24,2414,2025,Bayer 04 Leverkusen,1. FSV Mainz 05,10,10,9,5,0.5833333333333334,0,0,1.2,0.2,0,0,DRAW
540618,2026-02-28 14:30:00,24,2414,2025,Borussia Mönchengladbach,1. FC Union Berlin,2,4,5,5,0.16666666666666666,0,1,-1.4,-1.0,0,0,HOME_TEAM
540619,2026-02-28 14:30:00,24,2414,2025,TSG 1899 Hoffenheim,FC St. Pauli 1910,10,7,15,1,0.6666666666666666,0,1,0.6,-0.6,0,0,AWAY_TEAM
540620,2026-02-28 14:30:00,24,2414,2025,SV Werder Bremen,1. FC Heidenheim 1846,1,1,2,1,0.25,0,0,-1.4,-1.4,0,0,HOME_TEAM
540613,2026-02-28 17:30:00,24,2414,2025,Borussia Dortmund,FC Bayern München,13,10,15,13,0.8333333333333334,0,3,1.8,1.4,0,0,AWAY_TEAM
540617,2026-03-01 14:30:00,24,2414,2025,VfB Stuttgart,VfL Wolfsburg,10,1,11,4,0.75,0,0,1.0,-1.0,0,0,HOME_TEAM
540614,2026-03-01 16:30:00,24,2414,2025,Eintracht Frankfurt,SC Freiburg,4,9,7,4,0.4166666666666667,0,1,-0.4,-0.2,0,0,HOME_TEAM
540616,2026-03-01 18:30:00,24,2414,2025,Hamburger SV,RB Leipzig,9,6,9,8,0.45454545454545453,0,0,0.6,0.0,0,0,AWAY_TEAM
540558,2026-03-04 19:30:00,17,2414,2025,Hamburger SV,Bayer 04 Leverkusen,8,8,6,7,0.4166666666666667,0,0,0.4,1.0,0,0,AWAY_TEAM
540627,2026-03-06 19:30:00,25,2414,2025,FC Bayern München,Borussia Mönchengladbach,13,5,10,2,0.8333333333333334,4,1,1.8,-0.6,0,0,HOME_TEAM
540622,2026-03-07 14:30:00,25,2414,2025,SC Freiburg,Bayer 04 Leverkusen,6,8,13,7,0.5833333333333334,0,1,-0.8,0.8,0,0,DRAW
540626,2026-03-07 14:30:00,25,2414,2025,1. FSV Mainz 05,VfB Stuttgart,8,10,11,10,0.25,0,1,-0.2,1.2,0,0,DRAW
540628,2026-03-07 14:30:00,25,2414,2025,RB Leipzig,FC Augsburg,8,12,5,6,0.5833333333333334,1,3,0.2,0.6,0,0,HOME_TEAM
540629,2026-03-07 14:30:00,25,2414,2025,1. FC Heidenheim 1846,TSG 1899 Hoffenheim,1,7,2,8,0.16666666666666666,0,0,-1.2,0.0,0,0,AWAY_TEAM
540630,2026-03-07 14:30:00,25,2414,2025,VfL Wolfsburg,Hamburger SV,1,7,4,5,0.16666666666666666,0,0,-1.4,0.2,0,0,AWAY_TEAM
540624,2026-03-07 17:30:00,25,2414,2025,1. FC Köln,Borussia Dortmund,4,10,7,9,0.3333333333333333,0,0,-0.8,1.0,0,0,AWAY_TEAM
540623,2026-03-08 14:30:00,25,2414,2025,FC St. Pauli 1910,Eintracht Frankfurt,9,7,11,3,0.3333333333333333,2,1,-0.4,0.4,0,0,DRAW
540625,2026-03-08 16:30:00,25,2414,2025,1. FC Union Berlin,SV Werder Bremen,4,4,8,1,0.3333333333333333,0,1,-0.6,-0.6,0,0,AWAY_TEAM
540637,2026-03-13 19:30:00,26,2414,2025,Borussia Mönchengladbach,FC St. Pauli 1910,4,10,7,3,0.25,0,0,-1.2,-0.2,0,0,HOME_TEAM
540631,2026-03-14 14:30:00,26,2414,2025,Bayer 04 Leverkusen,FC Bayern München,8,15,10,13,0.5833333333333334,0,5,0.8,2.4,0,0,DRAW
540634,2026-03-14 14:30:00,26,2414,2025,TSG 1899 Hoffenheim,VfL Wolfsburg,7,1,12,1,0.6666666666666666,1,0,0.0,-1.4,0,0,DRAW
540635,2026-03-14 14:30:00,26,2414,2025,Borussia Dortmund,FC Augsburg,10,9,12,6,0.75,1,0,1.0,0.2,0,0,HOME_TEAM
540638,2026-03-14 14:30:00,26,2414,2025,Eintracht Frankfurt,1. FC Heidenheim 1846,8,1,7,1,0.5,0,0,0.8,-1.4,0,0,HOME_TEAM
540639,2026-03-14 17:30:00,26,2414,2025,Hamburger SV,1. FC Köln,7,1,5,1,0.4166666666666667,1,0,0.0,-1.2,0,0,DRAW
540632,2026-03-15 14:30:00,26,2414,2025,SV Werder Bremen,1. FSV Mainz 05,6,6,5,5,0.3333333333333333,2,0,0.0,-0.4,0,0,AWAY_TEAM
540636,2026-03-15 16:30:00,26,2414,2025,SC Freiburg,1. FC Union Berlin,7,4,13,2,0.5833333333333334,0,0,-0.6,-0.8,0,0,AWAY_TEAM
540633,2026-03-15 18:30:00,26,2414,2025,VfB Stuttgart,RB Leipzig,8,11,13,10,0.75,0,2,1.0,0.6,0,0,HOME_TEAM
540647,2026-03-20 19:30:00,27,2414,2025,RB Leipzig,TSG 1899 Hoffenheim,8,8,5,10,0.5833333333333334,0,0,0.2,0.8,0,0,HOME_TEAM
540640,2026-03-21 14:30:00,27,2414,2025,1. FC Heidenheim 1846,Bayer 04 Leverkusen,1,6,2,8,0.16666666666666666,0,0,-1.2,0.0,0,0,DRAW
540643,2026-03-21 14:30:00,27,2414,2025,VfL Wolfsburg,SV Werder Bremen,2,6,4,3,0.16666666666666666,0,0,-1.2,-0.2,0,0,AWAY_TEAM
540645,2026-03-21 14:30:00,27,2414,2025,1. FC Köln,Borussia Mönchengladbach,2,6,7,2,0.25,0,1,-1.0,-0.8,0,0,DRAW
540646,2026-03-21 14:30:00,27,2414,2025,FC Bayern München,1. FC Union Berlin,13,6,12,4,0.8333333333333334,0,1,1.6,-0.6,0,0,HOME_TEAM
540648,2026-03-21 17:30:00,27,2414,2025,Borussia Dortmund,Hamburger SV,10,5,12,8,0.75,2,0,1.2,-0.2,0,0,HOME_TEAM
540641,2026-03-22 14:30:00,27,2414,2025,1. FSV Mainz 05,Eintracht Frankfurt,6,10,11,3,0.25,1,1,-0.4,1.0,0,0,HOME_TEAM
540642,2026-03-22 16:30:00,27,2414,2025,FC St. Pauli 1910,SC Freiburg,7,4,9,1,0.3333333333333333,0,0,-0.8,-1.0,0,0,AWAY_TEAM
540644,2026-03-22 18:30:00,27,2414,2025,FC Augsburg,VfB Stuttgart,9,11,11,8,0.5,0,1,0.2,1.4,0,0,AWAY_TEAM
540649,2026-04-04 13:30:00,28,2414,2025,SC Freiburg,FC Bayern München,7,13,10,11,0.5833333333333334,1,1,-0.2,1.8,0,0,AWAY_TEAM
540651,2026-04-04 13:30:00,28,2414,2025,TSG 1899 Hoffenheim,1. FSV Mainz 05,5,9,10,7,0.6666666666666666,0,2,-0.8,0.6,0,0,AWAY_TEAM
540652,2026-04-04 13:30:00,28,2414,2025,SV Werder Bremen,RB Leipzig,9,10,4,10,0.3333333333333333,1,1,0.6,1.2,0,0,AWAY_TEAM
540653,2026-04-04 13:30:00,28,2414,2025,Bayer 04 Leverkusen,VfL Wolfsburg,7,1,8,2,0.5833333333333334,0,0,0.2,-1.4,0,0,HOME_TEAM
540654,2026-04-04 13:30:00,28,2414,2025,Hamburger SV,FC Augsburg,4,6,5,6,0.3333333333333333,0,0,-0.4,-0.6,0,0,DRAW
540656,2026-04-04 13:30:00,28,2414,2025,Borussia Mönchengladbach,1. FC Heidenheim 1846,7,2,10,1,0.3333333333333333,0,0,-0.2,-1.0,0,0,DRAW
540650,2026-04-04 16:30:00,28,2414,2025,VfB Stuttgart,Borussia Dortmund,11,10,13,11,0.75,2,3,1.6,0.6,0,0,AWAY_TEAM
540655,2026-04-05 13:30:00,28,2414,2025,1. FC Union Berlin,FC St. Pauli 1910,6,7,5,3,0.25,0,0,-1.2,-0.2,0,0,DRAW
540657,2026-04-05 15:30:00,28,2414,2025,Eintracht Frankfurt,1. FC Köln,7,3,9,2,0.5,0,0,0.2,-0.6,0,0,DRAW
540665,2026-04-10 18:30:00,29,2414,2025,FC Augsburg,TSG 1899 Hoffenheim,4,4,10,7,0.5,0,0,-0.8,-1.0,0,0,DRAW
540659,2026-04-11 13:30:00,29,2414,2025,Borussia Dortmund,Bayer 04 Leverkusen,12,9,12,6,0.75,4,1,1.0,0.8,0,0,AWAY_TEAM
540660,2026-04-11 13:30:00,29,2414,2025,VfL Wolfsburg,Eintracht Frankfurt,1,8,1,3,0.16666666666666666,0,0,-1.8,0.4,0,0,AWAY_TEAM
540663,2026-04-11 13:30:00,29,2414,2025,RB Leipzig,Borussia Mönchengladbach,12,8,8,2,0.5833333333333334,2,0,1.4,0.0,0,0,HOME_TEAM
540664,2026-04-11 13:30:00,29,2414,2025,1. FC Heidenheim 1846,1. FC Union Berlin,2,4,2,3,0.16666666666666666,0,0,-1.0,-1.4,0,0,HOME_TEAM
540658,2026-04-11 16:30:00,29,2414,2025,FC St. Pauli 1910,FC Bayern München,5,13,8,11,0.3333333333333333,0,2,-0.4,1.8,0,0,AWAY_TEAM
540662,2026-04-12 13:30:00,29,2414,2025,1. FC Köln,SV Werder Bremen,3,9,5,6,0.25,0,0,-0.6,0.6,0,0,HOME_TEAM
540666,2026-04-12 15:30:00,29,2414,2025,VfB Stuttgart,Hamburger SV,10,5,12,8,0.6666666666666666,0,0,1.2,-0.2,0,0,HOME_TEAM
540661,2026-04-12 17:30:00,29,2414,2025,1. FSV Mainz 05,SC Freiburg,11,4,11,4,0.3333333333333333,3,0,0.8,-0.6,0,0,AWAY_TEAM
540673,2026-04-17 18:30:00,30,2414,2025,FC St. Pauli 1910,1. FC Köln,2,6,7,2,0.25,0,1,-1.6,0.2,0,0,DRAW
540674,2026-04-18 13:30:00,30,2414,2025,SV Werder Bremen,Hamburger SV,6,5,4,7,0.3333333333333333,0,0,-0.2,-0.8,0,0,HOME_TEAM
540675,2026-04-18 13:30:00,30,2414,2025,Bayer 04 Leverkusen,FC Augsburg,9,2,11,4,0.5833333333333334,2,0,0.8,-1.2,0,0,AWAY_TEAM
540667,2026-04-18 13:30:00,30,2414,2025,TSG 1899 Hoffenheim,Borussia Dortmund,5,12,7,13,0.6666666666666666,0,0,-0.8,1.0,0,0,HOME_TEAM
540671,2026-04-18 13:30:00,30,2414,2025,1. FC Union Berlin,VfL Wolfsburg,4,1,5,2,0.25,0,0,-1.6,-1.2,0,0,AWAY_TEAM
